timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
2019/12/19 21:23:04,2317,HTTP Request,200,OK,Users Thread 1-1,text,true,,55276,120,1,1,http://lifecharger.org/,1543,0,290
